,campaign_bud_prop,final_target
0,0.3220533602934056,0.3980823089892739
1,0.3220533602934056,0.3980823089892739
2,0.3220533602934056,0.3980823089892739
3,0.3220533602934056,0.3980823089892739
4,0.3220533602934056,0.3980823089892739
5,0.3220533602934056,0.3980823089892739
6,0.3220533602934056,0.3980823089892739
7,0.3220533602934056,0.3980823089892739
8,0.3220533602934056,0.3980823089892739
9,0.3220533602934056,0.3980823089892739
10,0.3220533602934056,0.3980823089892739
11,0.3220533602934056,0.3980823089892739
12,0.3220533602934056,0.3980823089892739
13,0.3220533602934056,0.3980823089892739
14,0.3220533602934056,0.3980823089892739
15,0.3220533602934056,0.3980823089892739
16,0.3220533602934056,0.3980823089892739
17,0.3220533602934056,0.3980823089892739
18,0.3220533602934056,0.3980823089892739
19,0.3220533602934056,0.3980823089892739
20,0.3220533602934056,0.3980823089892739
21,0.3220533602934056,0.3980823089892739
22,0.3220533602934056,0.3980823089892739
23,0.3220533602934056,0.3980823089892739
24,0.3220533602934056,0.3980823089892739
25,0.3220533602934056,0.3980823089892739
26,0.3220533602934056,0.3980823089892739
27,0.3220533602934056,0.3980823089892739
28,0.3220533602934056,0.3980823089892739
29,0.3220533602934056,0.3980823089892739
30,0.3220533602934056,0.3980823089892739
31,0.3220533602934056,0.3980823089892739
32,0.3220533602934056,0.3980823089892739
33,0.3220533602934056,0.3980823089892739
34,0.3220533602934056,0.3980823089892739
35,0.3220533602934056,0.3980823089892739
36,0.3220533602934056,0.3980823089892739
37,0.3220533602934056,0.3980823089892739
38,0.3220533602934056,0.3980823089892739
39,0.3220533602934056,0.3980823089892739
40,0.3220533602934056,0.3980823089892739
41,0.3220533602934056,0.3980823089892739
42,0.3220533602934056,0.3980823089892739
43,0.3220533602934056,0.3980823089892739
44,0.3220533602934056,0.3980823089892739
45,0.3220533602934056,0.3980823089892739
46,0.3220533602934056,0.3980823089892739
47,0.3220533602934056,0.3980823089892739
48,0.3220533602934056,0.3980823089892739
49,0.3220533602934056,0.3980823089892739
50,0.3220533602934056,0.3980823089892739
51,0.3220533602934056,0.3980823089892739
52,0.3220533602934056,0.3980823089892739
53,0.3220533602934056,0.3980823089892739
54,0.3220533602934056,0.3980823089892739
55,0.3220533602934056,0.3980823089892739
56,0.3220533602934056,0.3980823089892739
57,0.3220533602934056,0.3980823089892739
58,0.3220533602934056,0.3980823089892739
59,0.3220533602934056,0.3980823089892739
60,0.3220533602934056,0.3980823089892739
61,0.3220533602934056,0.3980823089892739
62,0.3220533602934056,0.3980823089892739
63,0.3220533602934056,0.3980823089892739
64,0.3220533602934056,0.3980823089892739
65,0.3220533602934056,0.3980823089892739
66,0.3220533602934056,0.3980823089892739
67,0.3220533602934056,0.3980823089892739
68,0.3220533602934056,0.3980823089892739
69,0.3220533602934056,0.3980823089892739
70,0.3220533602934056,0.3980823089892739
71,0.3220533602934056,0.3980823089892739
72,0.3220533602934056,0.3980823089892739
73,0.3220533602934056,0.3980823089892739
74,0.3220533602934056,0.3980823089892739
75,0.3220533602934056,0.3980823089892739
76,0.3220533602934056,0.3980823089892739
77,0.3220533602934056,0.3980823089892739
78,0.3220533602934056,0.3980823089892739
79,0.3220533602934056,0.3980823089892739
80,0.3220533602934056,0.3980823089892739
81,0.3220533602934056,0.3980823089892739
82,0.3220533602934056,0.3980823089892739
83,0.3220533602934056,0.3980823089892739
84,0.3220533602934056,0.3980823089892739
85,0.3220533602934056,0.3980823089892739
86,0.3220533602934056,0.3980823089892739
87,0.3220533602934056,0.3980823089892739
88,0.3220533602934056,0.3980823089892739
89,0.3220533602934056,0.3980823089892739
90,0.3220533602934056,0.3980823089892739
91,0.3220533602934056,0.3980823089892739
92,0.3220533602934056,0.3980823089892739
93,0.3220533602934056,0.3980823089892739
94,0.3220533602934056,0.3980823089892739
95,0.3220533602934056,0.3980823089892739
96,0.3220533602934056,0.3980823089892739
97,0.3220533602934056,0.3980823089892739
98,0.3220533602934056,0.3980823089892739
99,0.3220533602934056,0.3980823089892739
100,0.3220533602934056,0.3980823089892739
101,0.3220533602934056,0.3980823089892739
102,0.3220533602934056,0.3980823089892739
103,0.3220533602934056,0.3980823089892739
104,0.3220533602934056,0.3980823089892739
105,0.3220533602934056,0.3980823089892739
106,0.3220533602934056,0.3980823089892739
107,0.3220533602934056,0.3980823089892739
108,0.3220533602934056,0.3980823089892739
109,0.3220533602934056,0.3980823089892739
110,0.3220533602934056,0.3980823089892739
111,0.3220533602934056,0.3980823089892739
112,0.3220533602934056,0.3980823089892739
113,0.3220533602934056,0.3980823089892739
114,0.3220533602934056,0.3980823089892739
115,0.3220533602934056,0.3980823089892739
116,0.3220533602934056,0.3980823089892739
117,0.3220533602934056,0.3980823089892739
118,0.3220533602934056,0.3980823089892739
119,0.3220533602934056,0.3980823089892739
120,0.3220533602934056,0.3980823089892739
121,0.3220533602934056,0.3980823089892739
122,0.3220533602934056,0.3980823089892739
123,0.3220533602934056,0.3980823089892739
124,0.3220533602934056,0.3980823089892739
125,0.3220533602934056,0.3980823089892739
126,0.3220533602934056,0.3980823089892739
127,0.3220533602934056,0.3980823089892739
128,0.3220533602934056,0.3980823089892739
129,0.3220533602934056,0.3980823089892739
130,0.3220533602934056,0.3980823089892739
131,0.3220533602934056,0.3980823089892739
132,0.3220533602934056,0.3980823089892739
133,0.3220533602934056,0.3980823089892739
134,0.3220533602934056,0.3980823089892739
135,0.3220533602934056,0.3980823089892739
136,0.3220533602934056,0.3980823089892739
137,0.3220533602934056,0.3980823089892739
138,0.3220533602934056,0.3980823089892739
139,0.3220533602934056,0.3980823089892739
140,0.3220533602934056,0.3980823089892739
141,0.3220533602934056,0.3980823089892739
142,0.3220533602934056,0.3980823089892739
143,0.3220533602934056,0.3980823089892739
144,0.3220533602934056,0.3980823089892739
145,0.3220533602934056,0.3980823089892739
146,0.3220533602934056,0.3980823089892739
147,0.3220533602934056,0.3980823089892739
148,0.3220533602934056,0.3980823089892739
149,0.3220533602934056,0.3980823089892739
150,0.3220533602934056,0.3980823089892739
151,0.3220533602934056,0.3980823089892739
152,0.3220533602934056,0.3980823089892739
153,0.3220533602934056,0.3980823089892739
154,0.3220533602934056,0.3980823089892739
155,0.3220533602934056,0.3980823089892739
156,0.3220533602934056,0.3980823089892739
157,0.3220533602934056,0.3980823089892739
158,0.3220533602934056,0.3980823089892739
159,0.3220533602934056,0.3980823089892739
160,0.3220533602934056,0.3980823089892739
161,0.3220533602934056,0.3980823089892739
162,0.3220533602934056,0.3980823089892739
163,0.3220533602934056,0.3980823089892739
